Company,Specific_Origin,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Origin
Starchild,,1696,2015,70.0,U.S.A.,3.0,Trinitario,Madagascar
Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,68.0,Switzerland,2.75,Trinitario,Brazil
Stella (aka Bernrain),India,729,2011,72.0,Switzerland,3.25,,India
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,84.0,U.S.A.,3.5,,Ecuador
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70.0,U.S.A.,3.5,,Ecuador
StRita Supreme,"Samar, East Visayas region",939,2012,65.0,U.S.A.,2.5,,Philippines
StRita Supreme,"Samar, East Visayas region",943,2012,70.0,U.S.A.,2.5,,Philippines
StRita Supreme,"Samar, East Visayas region",943,2012,75.0,U.S.A.,2.75,,Philippines
Sublime Origins,Sambirano,1157,2013,67.0,U.S.A.,2.75,Trinitario,Madagascar
Sublime Origins,,1157,2013,78.0,U.S.A.,3.25,Trinitario,Belize
Summerbird,Peru,1800,2016,61.0,Denmark,2.5,"Criollo, Trinitario",Peru
Summerbird,Peru,1800,2016,71.0,Denmark,3.0,"Criollo, Trinitario",Peru
Suruca Chocolate,Venezuela,1796,2016,70.0,Venezuela,2.75,,Venezuela
Suruca Chocolate,Venezuela,1796,2016,60.0,Venezuela,3.0,,Venezuela
Svenska Kakaobolaget,Sri Lanka,1618,2015,70.0,Sweden,2.75,"Criollo, Trinitario",SriLanka
Szanto Tibor,Nacional,1668,2015,70.0,Hungary,3.25,,Ecuador
Szanto Tibor,Baracoa,1704,2015,88.0,Hungary,3.25,Trinitario,Cuba
Szanto Tibor,Ambolikapiky,1704,2015,70.0,Hungary,3.25,Trinitario,Madagascar
Szanto Tibor,"Winak, Sumaco",1704,2015,70.0,Hungary,3.75,Forastero,Ecuador
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,70.0,Hungary,3.25,Trinitario,Vietnam
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,70.0,Hungary,3.5,Forastero,Brazil
Szanto Tibor,Porcelana,1263,2014,70.0,Hungary,3.5,Criollo,Venezuela
Szanto Tibor,Baracoa,1263,2014,70.0,Hungary,3.75,Trinitario,Cuba
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,70.0,Hungary,3.5,Criollo,Madagascar
Szanto Tibor,Cacao Blanco,1193,2013,70.0,Hungary,3.25,,Nicaragua
Szanto Tibor,Santo Domingo,939,2012,70.0,Hungary,3.25,,DominicanRepublic
Szanto Tibor,Millot Plantation,939,2012,70.0,Hungary,3.25,,Madagascar
Szanto Tibor,,939,2012,70.0,Hungary,3.75,,Peru
Szanto Tibor,Crudo,761,2011,70.0,Hungary,3.0,,Venezuela
Tabal,Costa Rica,1101,2013,70.0,U.S.A.,2.75,,CostaRica
Tabal,Dominican Republic,1101,2013,70.0,U.S.A.,2.75,,DominicanRepublic
Tabal,"Chiapas, Lacandon Jungle",1105,2013,70.0,U.S.A.,2.5,,Mexico
Tabal,Peru,1105,2013,70.0,U.S.A.,3.0,,Peru
,Colombia,1450,2015,70.0,Japan,3.0,,Colombia
Tablette (aka Vanillabeans),Papua,1450,2015,62.0,Japan,3.25,,PapuaNewGuinea
Tablette (aka Vanillabeans),Vietnam,1450,2015,60.0,Japan,3.25,Trinitario,Vietnam
Tablette (aka Vanillabeans),Trinidad,1680,2015,77.0,Japan,2.75,Trinitario,Trinidad
Tan Ban Skrati,"Paramaribo, batch 20160043-01",1868,2016,70.0,Suriname,3.25,Trinitario,Suriname
,Belize,1271,2014,68.0,U.S.A.,3.0,Trinitario,Belize
Taza,Alto Beni,785,2011,87.0,U.S.A.,3.25,,Bolivia
Taza,Chiapan,451,2009,75.0,U.S.A.,2.75,,Mexico
Taza,"Dark, Stone Ground",180,2007,70.0,U.S.A.,3.0,,DominicanRepublic
,West Africa,1716,2016,62.0,U.S.A.,2.0,Forastero,WestAfrica
TCHO,Peru- Ecuador,915,2012,99.0,U.S.A.,3.25,,"Peru,Ecuador"
,TCHOPro 60.5,387,2009,60.0,U.S.A.,2.75,,
TCHO,TCHOPro 68,387,2009,68.0,U.S.A.,3.0,,
TCHO,Chocolatey-beta,199,2008,70.0,U.S.A.,2.5,Forastero,Ghana
TCHO,Fruity-beta,280,2008,70.0,U.S.A.,2.5,,Peru
TCHO,Citrus-beta,280,2008,70.0,U.S.A.,2.75,,Madagascar
TCHO,Nutty-beta,284,2008,70.0,U.S.A.,2.5,,Peru
Tejas,Concepcion,801,2012,70.0,U.S.A.,2.75,,Madagascar
Tejas,Bayou Blend,801,2012,70.0,U.S.A.,3.0,Blend,"Ecuador,Madagascar,PapuaNewGuinea"
Tejas,Aranama,805,2012,70.0,U.S.A.,3.0,,PapuaNewGuinea
,Presidio,805,2012,70.0,U.S.A.,3.5,,DominicanRepublic
,"La Bahia, w/ cane juice",817,2012,70.0,U.S.A.,3.25,,Ecuador
Tejas,Capistrano,821,2012,70.0,U.S.A.,2.0,,Peru
Tejas,"La Bahia, w/ cane sugar",825,2012,70.0,U.S.A.,3.25,,Ecuador
Tejas,San Jose,829,2012,70.0,U.S.A.,2.75,,Bolivia
Tejas,Capistrano*,829,2012,70.0,U.S.A.,3.0,,Madagascar
Tejas,Espada,833,2012,70.0,U.S.A.,3.25,,Mexico
Tejas,Espada,967,2012,70.0,U.S.A.,2.75,,Brazil
Tejas,Concepcion*,971,2012,80.0,U.S.A.,3.0,,Venezuela
Tejas,San Jose,971,2012,67.0,U.S.A.,3.25,,Bolivia
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,70.0,U.S.A.,3.5,Forastero,Brazil
Terroir,Peru,1478,2015,70.0,U.S.A.,2.75,,Peru
Terroir,Belize,1478,2015,70.0,U.S.A.,3.75,Trinitario,Belize
Terroir,Madagascar,1478,2015,70.0,U.S.A.,3.75,Trinitario,Madagascar
Terroir,Ecuador,1482,2015,70.0,U.S.A.,3.25,,Ecuador
Terroir,Oko Caribe,1554,2015,70.0,U.S.A.,3.5,,DominicanRepublic
Terroir,Guatemala,1558,2015,70.0,U.S.A.,3.75,Trinitario,Guatemala
Terroir,Ecuador,1323,2014,77.0,U.S.A.,3.25,,Ecuador
Terroir,Madagascar,1323,2014,67.0,U.S.A.,3.75,Trinitario,Madagascar
Terroir,Uganda,1323,2014,73.0,U.S.A.,3.75,Forastero,Uganda
The Barn,Peru,1614,2015,70.0,Sweden,3.0,,Peru
Theo,Congo w/ nibs,903,2012,65.0,U.S.A.,3.25,Forastero,Congo
Theo,Madagascar,162,2007,65.0,U.S.A.,3.5,Trinitario,Madagascar
,Ivory Coast,184,2007,75.0,U.S.A.,2.5,,IvoryCoast
Theo,,184,2007,84.0,U.S.A.,3.0,Forastero,Ghana
Theo,,188,2007,91.0,U.S.A.,2.0,Blend,Venezuela
Theobroma,"Piura Select, Cacao Blanc",1684,2015,70.0,Japan,3.25,,Peru
,"Belize, med roast",1836,2016,72.0,Germany,3.75,"Trinitario, TCGA",Belize
To'ak (Ecuatoriana),Manabi,1418,2014,81.0,Ecuador,3.25,Forastero,Ecuador
Tobago Estate (Pralus),,895,2012,70.0,France,4.0,Trinitario,Tobago
Tocoti,"Wild Bolivian, Jungle Love",927,2012,77.0,U.S.A.,3.0,Criollo,Bolivia
Tocoti,Venezuela,789,2011,72.0,U.S.A.,2.75,,Venezuela
Tocoti,Dominican Republic,789,2011,74.0,U.S.A.,3.0,,DominicanRepublic
Treehouse,Conacado,1239,2014,72.0,U.S.A.,3.0,,DominicanRepublic
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,72.0,Madagascar,3.5,,Madagascar
twenty-four blackbirds,Oko Caribe,1700,2015,75.0,U.S.A.,2.75,,DominicanRepublic
twenty-four blackbirds,"Cedeno, lot 271",1700,2015,75.0,U.S.A.,3.5,,Ecuador
,Madagascar,1235,2014,75.0,U.S.A.,3.5,Trinitario,Madagascar
twenty-four blackbirds,,1022,2013,68.0,U.S.A.,3.25,,DominicanRepublic
twenty-four blackbirds,Palos Blancos,1026,2013,75.0,U.S.A.,2.5,,Bolivia
twenty-four blackbirds,Dominican Republic,753,2011,73.0,U.S.A.,2.75,,DominicanRepublic
Two Ravens,Peru,1740,2016,60.0,U.S.A.,3.0,Criollo,Peru
Un Dimanche A Paris,Dominican Republic,709,2011,63.0,France,3.75,,DominicanRepublic
Undone,Matagalpa,1438,2014,74.0,U.S.A.,2.75,,Nicaragua
Undone,Nourish,1438,2014,70.0,U.S.A.,3.0,,DominicanRepublic
Upchurch,"Madagascar, Sassy Bar",1752,2016,72.0,U.S.A.,3.0,Trinitario,Madagascar
Upchurch,"Tanzania, Party Bar",1752,2016,72.0,U.S.A.,3.25,,Tanzania
,"Sur del Lago, Merida",1327,2014,65.0,Italy,3.25,Trinitario,Venezuela
Valrhona,"Piura, Illanka, Quemazon",1510,2015,63.0,France,4.0,,Peru
Valrhona,"Andoa, Grand Cru blend",1145,2013,70.0,France,3.5,,
Valrhona,"Loma Sotavento, 2013",1153,2013,64.0,France,3.5,,DominicanRepublic
Valrhona,"Otucan, Grand Cru",931,2012,69.0,France,4.0,,Venezuela
Valrhona,Caraque,709,2011,56.0,France,3.25,,
Valrhona,"Porcelana, Pedegral",757,2011,64.0,France,4.0,Criollo,Venezuela
Valrhona,Tainori,327,2009,64.0,France,3.75,,DominicanRepublic
Valrhona,Alpaco,370,2009,66.0,France,3.75,,Ecuador
Valrhona,Nyangbo,395,2009,68.0,France,3.5,Forastero,Ghana
Valrhona,Araguani,117,2007,72.0,France,3.0,Blend,"Venezuela,Carribean"
Valrhona,Manjari,129,2007,64.0,France,4.0,"Criollo, Trinitario",Madagascar
Valrhona,Le Noir Extra Amer,147,2007,85.0,France,1.5,,
Valrhona,Abinao,153,2007,85.0,France,2.5,Forastero,WestAfrica
Valrhona,Le Noir Amer,157,2007,71.0,France,2.75,Forastero,WestAfrica
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64.0,France,3.25,Criollo,Venezuela
Valrhona,Caraibe,63,2006,66.0,France,3.0,Trinitario,Carribean
Valrhona,Guanaja,63,2006,70.0,France,4.0,"Criollo, Trinitario",SouthAmerica
Valrhona,Gran Couva 2005 P.,75,2006,64.0,France,2.5,Trinitario,Trinidad
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,64.0,France,3.0,Criollo,Venezuela
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,64.0,France,3.5,Trinitario,Madagascar
,Manhattan,963,2012,72.0,U.S.A.,2.5,Forastero,Ghana
,Napa,963,2012,65.0,U.S.A.,2.75,Forastero,Ghana
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,72.0,Madagascar,2.75,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76.0,Madagascar,2.75,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,80.0,Madagascar,2.75,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,70.0,Madagascar,3.0,Trinitario,Madagascar
Vao Vao (Chocolaterie Robert),Madagascar,404,2009,64.0,Madagascar,3.25,Trinitario,Madagascar
Vicuna,Palos Blancos,1470,2015,70.0,U.S.A.,3.25,,Bolivia
Vicuna,Palos Blancos + nibs,1470,2015,70.0,U.S.A.,3.25,,Bolivia
Videri,Dominican Republic,1211,2014,90.0,U.S.A.,3.25,,DominicanRepublic
Videri,Trinidad,1211,2014,75.0,U.S.A.,3.5,Trinitario,Trinidad
Videri,Mindo,1227,2014,75.0,U.S.A.,3.5,,Ecuador
,Dark,1117,2013,90.0,U.S.A.,3.75,,CentralandS.America
Videri,Classic,991,2012,70.0,U.S.A.,3.25,,CentralandS.America
Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951,2012,70.0,France,3.5,Trinitario,Vietnam
Vintage Plantations,San Martin,1205,2014,75.0,U.S.A.,3.0,,Peru
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100.0,U.S.A.,2.0,Forastero,Ecuador
,"Los Rios, Rancho Grande 2004/2007",153,2007,90.0,U.S.A.,2.0,Forastero,Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,75.0,U.S.A.,3.0,Forastero,Ecuador
Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,65.0,U.S.A.,3.0,Forastero,Ecuador
Violet Sky,Sambirano Valley,1458,2015,77.0,U.S.A.,2.75,Trinitario,Madagascar
Violet Sky,Moho River Valley,1458,2015,77.0,U.S.A.,3.0,"Criollo, Trinitario",Belize
Violet Sky,Cuyagua,1458,2015,77.0,U.S.A.,3.0,Criollo,Venezuela
Violet Sky,,1502,2015,77.0,U.S.A.,2.75,Trinitario,Guatemala
Vivra,Peru,1720,2016,70.0,U.S.A.,2.5,,Peru
Vivra,Ocumare,1720,2016,70.0,U.S.A.,2.5,,Venezuela
Vivra,Dominican Republic,1724,2016,70.0,U.S.A.,3.0,,DominicanRepublic
Wellington Chocolate Factory,Conacado,1756,2016,70.0,New Zealand,3.5,Trinitario,DominicanRepublic
Wellington Chocolate Factory,"Piura Blanco, Norandino",1756,2016,70.0,New Zealand,3.5,,Peru
Whittakers,Ghana,733,2011,72.0,New Zealand,2.5,Forastero,Ghana
Wilkie's Organic,Amazonas,1169,2013,75.0,Ireland,2.5,Criollo,Peru
Wilkie's Organic,Amazonas,1169,2013,89.0,Ireland,2.75,Criollo,Peru
Wilkie's Organic,Tumbes,1169,2013,75.0,Ireland,3.25,Criollo,Peru
Wilkie's Organic,Amazonas w/ nibs,1173,2013,75.0,Ireland,2.75,Criollo,Peru
Willie's Cacao,Los Llanos,1848,2016,70.0,U.K.,4.0,,Colombia
Willie's Cacao,Los Llanos,1227,2014,88.0,U.K.,3.0,Trinitario,Colombia
Willie's Cacao,"Java, Indonesian Black",1109,2013,100.0,U.K.,2.25,,Indonesia
Willie's Cacao,Sambirano,593,2010,71.0,U.K.,3.0,Trinitario,Madagascar
Willie's Cacao,Hacienda Las Trincheras,593,2010,72.0,U.K.,3.5,,Venezuela
Willie's Cacao,Java,593,2010,69.0,U.K.,3.75,,Indonesia
Willie's Cacao,San Martin,457,2009,70.0,U.K.,3.0,,Peru
,Rio Caribe,457,2009,72.0,U.K.,3.25,Trinitario,Venezuela
,"Guasare, Zulia Prov., 2015, batch 124",1912,2016,74.0,U.S.A.,3.0,Criollo,Venezuela
Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76.0,U.S.A.,3.5,,Bolivia
Wm,"Ghana, 2013, batch 129",1916,2016,75.0,U.S.A.,3.75,,Ghana
Woodblock,"Maranon, Cajamarca",1243,2014,70.0,U.S.A.,3.0,Forastero,Peru
Woodblock,"Camino Verde P., Balao, Guayas",1042,2013,70.0,U.S.A.,3.25,,Ecuador
Woodblock,Gran Couva,1042,2013,70.0,U.S.A.,3.5,Trinitario,Trinidad
Woodblock,Ecuador,825,2012,70.0,U.S.A.,2.5,,Ecuador
Woodblock,Costa Rica,825,2012,70.0,U.S.A.,3.0,,CostaRica
,Sambirano,951,2012,70.0,U.S.A.,3.25,Trinitario,Madagascar
Woodblock,Ocumare,741,2011,70.0,U.S.A.,4.0,,Venezuela
Woodblock,La Red,769,2011,70.0,U.S.A.,3.5,,DominicanRepublic
Xocolat,Hispaniola,1057,2013,66.0,Domincan Republic,3.0,,DominicanRepublic
Xocolla,"Sambirano, batch 170102",1948,2017,70.0,U.S.A.,2.75,,Madagascar
Xocolla,"Hispaniola, batch 170104",1948,2017,70.0,U.S.A.,2.5,,DominicanRepublic
Zak's,"Papua New Guinea, Batch 2",1574,2015,70.0,U.S.A.,3.0,,PapuaNewGuinea
Zak's,"Dominican Republic, Batch D2",1578,2015,70.0,U.S.A.,3.25,,DominicanRepublic
Zak's,"Madagascar, Batch 2",1578,2015,70.0,U.S.A.,3.25,Trinitario,Madagascar
Zak's,"Peru, Batch 1",1578,2015,70.0,U.S.A.,3.25,,Peru
Zak's,"Belize, Batch 2",1578,2015,70.0,U.S.A.,3.5,Trinitario,Belize
Zak's,"House Blend, Batch 2",1582,2015,60.0,U.S.A.,3.0,,
Zart Pralinen,"Millot P., Ambanja",1820,2016,70.0,Austria,3.5,"Criollo, Trinitario",Madagascar
Zart Pralinen,UNOCACE,1824,2016,70.0,Austria,2.75,Nacional,Ecuador
Zart Pralinen,San Juan Estate,1824,2016,85.0,Austria,2.75,Trinitario,Trinidad
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,85.0,Austria,3.0,"Criollo, Trinitario",Tanzania
Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824,2016,70.0,Austria,3.5,"Criollo, Trinitario",Tanzania
Zart Pralinen,"San Juan Estate, Gran Couva",1880,2016,78.0,Austria,3.5,Trinitario,Trinidad
,Guadalcanal,1716,2016,78.0,Australia,3.75,,SolomonIslands
Zokoko,Goddess Blend,1780,2016,65.0,Australia,3.25,,
Zokoko,Alto Beni,697,2011,68.0,Australia,3.5,,Bolivia
Zokoko,Tokiala,701,2011,66.0,Australia,3.5,Trinitario,PapuaNewGuinea
Zokoko,"Tranquilidad, Baures",701,2011,72.0,Australia,3.75,,Bolivia
Zotter,Raw,1205,2014,80.0,Austria,2.75,,
Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,72.0,Austria,3.5,,Panama
Zotter,Amazonas Frucht,801,2012,65.0,Austria,3.5,,
Zotter,"Satipo Pangoa region, 16hr conche",875,2012,70.0,Austria,3.0,Criollo,Peru
Zotter,"Satipo Pangoa region, 20hr conche",875,2012,70.0,Austria,3.5,Criollo,Peru
Zotter,"Loma Los Pinos, Yacao region, D.R.",875,2012,62.0,Austria,3.75,,DominicanRepublic
Zotter,El Oro,879,2012,75.0,Austria,3.0,Forastero,Ecuador
Zotter,El Ceibo Coop,879,2012,90.0,Austria,3.25,,Bolivia
Zotter,Santo Domingo,879,2012,70.0,Austria,3.75,,DominicanRepublic
Zotter,"Kongo, Highlands",883,2012,68.0,Austria,3.25,Forastero,Congo
Zotter,,883,2012,58.0,Austria,3.5,,
Zotter,Peru,647,2011,70.0,Austria,3.75,,Peru
Zotter,Congo,749,2011,65.0,Austria,3.0,Forastero,Congo
Zotter,Kerala State,749,2011,65.0,Austria,3.5,Forastero,India
Zotter,Kerala State,781,2011,62.0,Austria,3.25,,India
Zotter,"Brazil, Mitzi Blue",486,2010,65.0,Austria,3.0,,Brazil
